,course,rating,students,level,university,skills
1434,AI For Everyone （すべての人のためのAIリテラシー講座）,4.8,18.0,Beginner,DeepLearning.AI,Machine Learning
1435,Creating Business Value with Data and Looker,4.8,17.0,Intermediate,Google Cloud,Machine Learning
1436,Probabilistic Graphical Models,4.6,84.0,Advanced,Stanford University,Machine Learning
1437,Statistics with Python,4.6,110.0,Beginner,University of Michigan,Machine Learning
1438,Executive Data Science,4.5,230.0,Beginner,Johns Hopkins University,Machine Learning
1439,Natural Language Processing with Classification and Vector Spaces,4.6,100.0,Intermediate,DeepLearning.AI,Machine Learning
1440,Robotics,4.4,150.0,Beginner,University of Pennsylvania,Machine Learning
1441,Convolutional Neural Networks,4.9,400.0,Intermediate,DeepLearning.AI,Machine Learning
1442,Statistical Analysis with R for Public Health,4.7,42.0,Beginner,Imperial College London,Machine Learning
1443,Interaction Design,4.5,200.0,Intermediate,University of California San Diego,Machine Learning
1444,"GIS, Mapping, and Spatial Analysis",4.9,64.0,Beginner,University of Toronto,Machine Learning
1445,Microsoft Azure Data Scientist Associate - DP-100 Test Prep,4.6,3.2,Intermediate,Microsoft,Machine Learning
1446,Health Informatics,4.4,31.0,Beginner,Johns Hopkins University,Machine Learning
1447,Customer Experiences with Contact Center AI - Dialogflow CX,4.4,3.7,Beginner,Google Cloud,Machine Learning
1448,Advanced Business Analytics,4.6,210.0,Intermediate,University of Colorado Boulder,Machine Learning
1449,PostgreSQL for Everybody,4.8,15.0,Intermediate,University of Michigan,Machine Learning
1450,Learn English: Beginning Grammar,4.9,13.0,Beginner,"University of California, Irvine",Machine Learning
1451,Build Basic Generative Adversarial Networks (GANs),4.7,38.0,Intermediate,DeepLearning.AI,Machine Learning
1452,Microsoft Azure Data Fundamentals DP-900 Exam Prep,4.7,7.1,Beginner,Microsoft,Machine Learning
1453,Agile Leadership,4.7,14.0,Beginner,University of Colorado System,Machine Learning
1454,Google Cloud Fundamentals: Core Infrastructure,4.7,580.0,Intermediate,Google Cloud,Machine Learning
1455,AI For Business,4.6,2.4,Beginner,University of Pennsylvania,Machine Learning
1456,Ciencia de Datos de IBM,4.6,7.4,Beginner,IBM,Machine Learning
1457,From Data to Insights with Google Cloud,4.6,59.0,Beginner,Google Cloud,Machine Learning
1458,Data Mining,4.5,190.0,Intermediate,University of Illinois at Urbana-Champaign,Machine Learning
1459,Sequence Models,4.8,320.0,Intermediate,DeepLearning.AI,Machine Learning
1460,Customer Experiences with Contact Center AI - Dialogflow ES,4.4,3.7,Intermediate,Google Cloud,Machine Learning
1461,Digital Manufacturing & Design Technology,4.6,89.0,Beginner,University at Buffalo,Machine Learning
1462,Analista de Datos de IBM,4.4,11.0,Beginner,IBM,Machine Learning
1463,Digital Transformation Using AI/ML with Google Cloud,4.7,150.0,Beginner,Google Cloud,Machine Learning
1464,TensorFlow: Data and Deployment,4.6,40.0,Intermediate,DeepLearning.AI,Machine Learning
1465,Building Cloud Computing Solutions at Scale,4.4,9.3,Intermediate,Duke University,Machine Learning
1466,Natural Language Processing in TensorFlow,4.6,100.0,Intermediate,DeepLearning.AI,Machine Learning
1467,Fundamentals of Reinforcement Learning,4.8,61.0,Intermediate,University of Alberta,Machine Learning
1468,TensorFlow 2 for Deep Learning,4.9,30.0,Intermediate,Imperial College London,Machine Learning
1469,Systems Biology and Biotechnology,4.4,66.0,Intermediate,Icahn School of Medicine at Mount Sinai,Machine Learning
1470,Extended Reality for Everybody,4.6,9.8,Beginner,University of Michigan,Machine Learning
1471,Recommender Systems,4.3,42.0,Intermediate,University of Minnesota,Machine Learning
1472,Business Analytics,4.6,57.0,Beginner,University of Illinois at Urbana-Champaign,Machine Learning
1473,Swift 5 iOS Application Developer,4.5,23.0,Beginner,LearnQuest,Machine Learning
1474,Embedding Sensors and Motors,4.6,61.0,Intermediate,University of Colorado Boulder,Machine Learning
1475,Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate 日本語版,4.5,4.9,Intermediate,Google Cloud,Machine Learning
1476,A Crash Course in Causality: Inferring Causal Effects from Observational Data,4.7,30.0,Intermediate,University of Pennsylvania,Machine Learning
1477,"Open Source Software Development, Linux and Git",4.5,59.0,Beginner,The Linux Foundation,Machine Learning
1478,Process Mining: Data science in Action,4.7,63.0,Intermediate,Eindhoven University of Technology,Machine Learning
1479,Unity XR: How to Build AR and VR Apps,4.1,30.0,Beginner,Unity,Machine Learning
1480,Analyze Datasets and Train ML Models using AutoML,4.5,14.0,Advanced,DeepLearning.AI,Machine Learning
1481,程序设计与算法,4.8,93.0,Beginner,Peking University,Machine Learning
1482,"Data Engineering, Big Data and ML on Google Cloud 日本語版",4.5,4.7,Intermediate,Google Cloud,Machine Learning
1483,Responsive Website Development and Design,4.5,250.0,Beginner,University of London,Machine Learning
1484,Data Science with Databricks for Data Analysts,4.5,14.0,Intermediate,Databricks,Machine Learning
1485,Microsoft Azure AI Fundamentals AI-900 Exam Prep,4.7,7.5,Beginner,Microsoft,Machine Learning
1486,Natural Language Processing with Probabilistic Models,4.7,43.0,Intermediate,DeepLearning.AI,Machine Learning
1487,AI & Law,4.7,9.4,Mixed,Lund University,Machine Learning
1488,Introduction to Artificial Intelligence (AI),4.7,160.0,Beginner,IBM,Machine Learning
1489,Computational Social Science,4.6,35.0,Beginner,"University of California, Davis",Machine Learning
1490,Artificial Intelligence in Marketing,4.6,8.7,Beginner,University of Virginia,Machine Learning
1491,IBM AI Enterprise Workflow,4.3,9.7,Advanced,IBM,Machine Learning
1492,Analytics for Decision Making,4.7,4.8,Beginner,University of Minnesota,Machine Learning
1493,Uncommon Sense Teaching,4.8,12.0,Beginner,Deep Teaching Solutions,Machine Learning
1494,Introduction to Portfolio Construction and Analysis with Python,4.8,44.0,Mixed,EDHEC Business School,Machine Learning
1495,Clinical Data Science,4.5,19.0,Intermediate,University of Colorado System,Machine Learning
1496,Digitalisation in Aeronautics and Space,4.6,8.0,Intermediate,Technische Universität München (TUM),Machine Learning
1497,Introduction to Self-Driving Cars,4.7,120.0,Advanced,University of Toronto,Machine Learning
1498,Introduction to Microsoft Azure Cloud Services,4.6,32.0,Beginner,Microsoft,Machine Learning
1499,Microsoft Azure Developer Associate AZ-204 Test Prep,4.5,2.4,Intermediate,Microsoft,Machine Learning
1500,Mind Control: Managing Your Mental Health During COVID-19,4.8,180.0,Beginner,University of Toronto,Machine Learning
1501,Build Better Generative Adversarial Networks (GANs),4.7,16.0,Intermediate,DeepLearning.AI,Machine Learning
1502,Foundations of Teaching for Learning: Being a Teacher,4.6,44.0,Mixed,Commonwealth Education Trust,Machine Learning
1503,"Sleep: Neurobiology, Medicine, and Society",4.8,46.0,Beginner,University of Michigan,Machine Learning
1504,Cloud Computing Basics (Cloud 101),4.5,130.0,Beginner,LearnQuest,Machine Learning
1505,Strategic Sales Management,4.5,21.0,Intermediate,Fundação Instituto de Administração,Machine Learning
1506,"Custom Models, Layers, and Loss Functions with TensorFlow",4.9,17.0,Intermediate,DeepLearning.AI,Machine Learning
1507,Probabilistic Graphical Models 1: Representation,4.6,81.0,Advanced,Stanford University,Machine Learning
1508,Interviewing and Resume Writing in English,4.6,110.0,Intermediate,"University of Maryland, College Park",Machine Learning
1509,Biology Meets Programming: Bioinformatics for Beginners,4.2,130.0,Beginner,University of California San Diego,Machine Learning
1510,Cloud Computing,4.4,170.0,Intermediate,University of Illinois at Urbana-Champaign,Machine Learning
1511,Foundations of Data Science: K-Means Clustering in Python,4.7,27.0,Beginner,University of London,Machine Learning
1512,Natural Language Processing with Attention Models,4.3,37.0,Intermediate,DeepLearning.AI,Machine Learning
1513,SAS Visual Business Analytics,4.7,26.0,Beginner,SAS,Machine Learning
1514,Image Processing for Engineering and Science,4.6,,Beginner,MathWorks,Machine Learning
1515,Introduction to Augmented Reality and ARCore,4.5,67.0,Beginner,Google AR & VR,Machine Learning
1516,Ordered Data Structures,4.8,17.0,Mixed,University of Illinois at Urbana-Champaign,Machine Learning
1517,Architecting Hybrid Cloud Infrastructure with Anthos,4.7,9.2,Intermediate,Google Cloud,Machine Learning
1518,Natural Language Processing with Sequence Models,4.5,37.0,Intermediate,DeepLearning.AI,Machine Learning
1519,Summary Statistics in Public Health,4.8,35.0,Beginner,Johns Hopkins University,Machine Learning
1520,Advanced Computer Vision with TensorFlow,4.8,16.0,Intermediate,DeepLearning.AI,Machine Learning
1521,Big Data – Introducción al uso práctico de datos masivos,4.6,44.0,Beginner,Universitat Autònoma de Barcelona,Machine Learning
1522,Psicología,4.8,24.0,Beginner,Universidad de Palermo,Machine Learning
1523,Apply Generative Adversarial Networks (GANs),4.8,14.0,Intermediate,DeepLearning.AI,Machine Learning
1524,Sample-based Learning Methods,4.8,22.0,Intermediate,University of Alberta,Machine Learning
1525,Word Forms and Simple Present Tense,4.9,12.0,Beginner,"University of California, Irvine",Machine Learning
1526,Bayesian Statistics: Techniques and Models,4.8,48.0,Intermediate,"University of California, Santa Cruz",Machine Learning
1527,Healthcare Trends for Business Professionals,4.4,12.0,Beginner,Northeastern University,Machine Learning
1528,Preparing for Google Cloud Certification: Cloud Engineer Professional Certificate en Español,4.8,18.0,Intermediate,Google Cloud,Machine Learning
1529,Custom and Distributed Training with TensorFlow,4.8,9.1,Intermediate,DeepLearning.AI,Machine Learning
1530,"Build, Train, and Deploy ML Pipelines using BERT",4.6,6.4,Advanced,DeepLearning.AI,Machine Learning
1531,"Remote Sensing Image Acquisition, Analysis and Applications",4.5,6.4,Intermediate,UNSW Sydney (The University of New South Wales),Machine Learning
1532,Model Thinking,4.8,180.0,Mixed,University of Michigan,Machine Learning
1533,Data Analysis and Interpretation,4.4,140.0,Beginner,Wesleyan University,Machine Learning
1534,Applied Cryptography,4.6,23.0,Intermediate,University of Colorado System,Machine Learning
1535,Applied Data Science Capstone,4.7,93.0,Intermediate,IBM,Machine Learning
1536,Innovating with Data and Google Cloud,4.8,8.5,Beginner,Google Cloud,Machine Learning
1537,Ciencia de Datos Aplicada,4.6,3.5,Beginner,IBM,Machine Learning
1538,Developing Industrial Internet of Things,4.6,25.0,Intermediate,University of Colorado Boulder,Machine Learning
1539,Introduction to Clinical Data,4.6,8.4,Beginner,Stanford University,Machine Learning
1540,Accounting Data Analytics,4.7,29.0,Intermediate,University of Illinois at Urbana-Champaign,Machine Learning
1541,Fundamentals of Scalable Data Science,4.3,63.0,Beginner,IBM,Machine Learning
1542,Data-Driven Decision Making (DDDM),4.5,7.7,Beginner,University at Buffalo,Machine Learning
1543,Introduction to Applied Cryptography,4.6,29.0,Beginner,University of Colorado System,Machine Learning
1544,Fundamentals of Digital Image and Video Processing,4.6,110.0,Mixed,Northwestern University,Machine Learning
1545,Healthcare Marketplace,4.5,61.0,Beginner,University of Minnesota,Machine Learning
1546,Data Literacy,4.6,5.4,Beginner,Johns Hopkins University,Machine Learning
1547,AI for Medical Prognosis,4.7,19.0,Intermediate,DeepLearning.AI,Machine Learning
1548,Ethics in the Age of AI,4.7,7.3,Beginner,LearnQuest,Machine Learning
1549,Data Science Fundamentals,4.1,5.4,Beginner,"University of California, Irvine",Machine Learning
1550,Data-driven Astronomy,4.8,26.0,Intermediate,The University of Sydney,Machine Learning
1551,Protecting the World: Introducing Corrosion Science and Engineering,4.6,12.0,Intermediate,University of Manchester,Machine Learning
1552,Computational Neuroscience,4.6,95.0,Beginner,University of Washington,Machine Learning
1553,Solving Complex Problems,4.6,24.0,Beginner,Macquarie University,Machine Learning
1554,Introduction to Deep Learning & Neural Networks with Keras,4.7,23.0,Intermediate,IBM,Machine Learning
1555,Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate en Español,4.7,20.0,Intermediate,Google Cloud,Machine Learning
1556,"Data Engineering, Big Data and ML on Google Cloud en Español",4.7,19.0,Intermediate,Google Cloud,Machine Learning
1557,Rédaction de contrats,4.8,20.0,Mixed,University of Geneva,Machine Learning
1558,Statistics with SAS,4.8,24.0,Intermediate,SAS,Machine Learning
1559,Bases de Inteligencia Artificial para Todos,4.7,8.0,Beginner,IBM,Machine Learning
1560,Distributed Computing with Spark SQL,4.5,27.0,Intermediate,"University of California, Davis",Machine Learning
1561,Introduction to Computer Vision and Image Processing,4.4,28.0,Beginner,IBM,Machine Learning
1562,Improving your statistical inferences,4.9,61.0,Intermediate,Eindhoven University of Technology,Machine Learning
1563,Philosophy and the Sciences: Introduction to the Philosophy of Cognitive Sciences,4.6,63.0,Mixed,The University of Edinburgh,Machine Learning
1564,Practical Time Series Analysis,4.6,66.0,Intermediate,The State University of New York,Machine Learning
1565,Liderazgo y habilidades de negociación,4.7,3.8,Advanced,Tecnológico de Monterrey,Machine Learning
1566,Architecting with Google Compute Engine en Español,4.8,17.0,Intermediate,Google Cloud,Machine Learning
1567,Deep Neural Networks with PyTorch,4.4,32.0,Intermediate,IBM,Machine Learning
1568,Emerging Technologies: From Smartphones to IoT to Big Data,4.7,75.0,Beginner,Yonsei University,Machine Learning
1569,The Basics of Trauma Surgery,4.5,11.0,Intermediate,Technische Universität München (TUM),Machine Learning
1570,Supervision du raisonnement clinique,4.8,2.0,Beginner,University of Geneva,Machine Learning
1571,Apprendre comment apprendre (ACA) : Des outils mentaux puissants qui vous aideront à maîtriser des sujets difficiles,4.8,26.0,Beginner,Deep Teaching Solutions,Machine Learning
1572,"Introduction to XR: VR, AR, and MR Foundations",4.2,22.0,Beginner,Unity,Machine Learning
1573,Evaluations of AI Applications in Healthcare,4.5,5.5,Beginner,Stanford University,Machine Learning
1574,"Greedy Algorithms, Minimum Spanning Trees, and Dynamic Programming",4.8,62.0,Intermediate,Stanford University,Machine Learning
1575,The Bilingual Brain,4.6,28.0,Mixed,University of Houston,Machine Learning
1576,A Crash Course in Data Science,4.5,180.0,Beginner,Johns Hopkins University,Machine Learning
1577,Supply Chain Excellence,4.7,8.8,Intermediate,Rutgers the State University of New Jersey,Machine Learning
1578,Mastering Final Cut Pro,4.5,29.0,Beginner,LearnQuest,Machine Learning
1579,Data Science in Stratified Healthcare and Precision Medicine,4.6,18.0,Intermediate,The University of Edinburgh,Machine Learning
1580,"Intro to AR/VR/MR/XR: Technologies, Applications & Issues",4.7,7.2,Beginner,University of Michigan,Machine Learning
1581,The Social and Technical Context of Health Informatics,4.2,20.0,Beginner,Johns Hopkins University,Machine Learning
1582,Sentiment Analysis with Deep Learning using BERT,4.5,12.0,Intermediate,Coursera Project Network,Machine Learning
1583,MRI Fundamentals,4.6,15.0,Intermediate,Korea Advanced Institute of Science and Technology(KAIST),Machine Learning
1584,Autodesk Certified Professional: Revit for Structural Design Exam Prep,4.7,27.0,Advanced,Autodesk,Machine Learning
1585,Infection Prevention in Nursing Homes,4.8,21.0,Mixed,The University of North Carolina at Chapel Hill,Machine Learning
1586,Applied Digital Literacy,4.8,1.6,Beginner,The State University of New York,Machine Learning
1587,Getting Started with AI using IBM Watson,4.5,33.0,Beginner,IBM,Machine Learning
1588,Strategising: Management for Global Competitive Advantage,4.8,36.0,Beginner,Macquarie University,Machine Learning
1589,Transformación digital,4.8,1.7,Beginner,BCG,Machine Learning
1590,NLP: Twitter Sentiment Analysis,4.6,8.6,Beginner,Coursera Project Network,Machine Learning
1591,Analítica de Procesos: Optimización desde los Datos,4.9,,Beginner,Universidad de los Andes,Machine Learning
1592,Detecting COVID-19 with Chest X-Ray using PyTorch,4.5,9.9,Intermediate,Coursera Project Network,Machine Learning
1593,Getting started with TensorFlow 2,4.9,25.0,Intermediate,Imperial College London,Machine Learning
1594,Motion Planning for Self-Driving Cars,4.8,29.0,Advanced,University of Toronto,Machine Learning
1595,AI Fundamentals for Non-Data Scientists,4.8,,Mixed,University of Pennsylvania,Machine Learning
1596,Particle Physics: an Introduction,4.4,67.0,Mixed,University of Geneva,Machine Learning
1597,Generative Deep Learning with TensorFlow,4.8,7.3,Intermediate,DeepLearning.AI,Machine Learning
1598,HR Analytics- Build an HR dashboard using Power BI,4.3,,Beginner,Coursera Project Network,Machine Learning
1599,Mastering Digital Twins,4.0,6.6,Beginner,EIT Digital,Machine Learning
1600,Introduction to High-Performance and Parallel Computing,3.0,5.1,Beginner,University of Colorado Boulder,Machine Learning
1601,Embedded Software and Hardware Architecture,4.5,29.0,Intermediate,University of Colorado Boulder,Machine Learning
1602,Interactive Teaching（インタラクティブ・ティーチング）,4.7,1.7,Mixed,The University of Tokyo,Machine Learning
1603,"Philosophy, Science and Religion: Science and Philosophy",4.5,43.0,Beginner,The University of Edinburgh,Machine Learning
1604,Mind and Machine,4.4,15.0,Beginner,University of Colorado Boulder,Machine Learning
1605,Building AI Powered Chatbots Without Programming,4.8,39.0,Beginner,IBM,Machine Learning
1606,"AI, Business & the Future of Work",4.6,,Beginner,Lund University,Machine Learning
1607,Initiation à la programmation (en C++),4.8,39.0,Beginner,École Polytechnique Fédérale de Lausanne,Machine Learning
1608,AI in Healthcare Capstone,4.7,3.6,Mixed,Stanford University,Machine Learning
1609,Blockchain Platforms,4.6,25.0,Intermediate,University at Buffalo,Machine Learning
1610,Preparing for the Google Cloud Professional Data Engineer Exam,4.6,37.0,Advanced,Google Cloud,Machine Learning
1611,Cloud Computing Foundations,4.6,6.2,Beginner,Duke University,Machine Learning
1612,Materials Data Sciences and Informatics,4.5,13.0,Intermediate,Georgia Institute of Technology,Machine Learning
1613,Architecting with Google Kubernetes Engine en Español,4.8,16.0,Beginner,Google Cloud,Machine Learning
1614,New Technologies for Business Leaders,4.4,20.0,Intermediate,Rutgers the State University of New Jersey,Machine Learning
1615,Introduction to Image Processing,4.7,,Beginner,MathWorks,Machine Learning
1616,Optimize ML Models and Deploy Human-in-the-Loop Pipelines,4.7,3.5,Advanced,DeepLearning.AI,Machine Learning
1617,Contact Center AI: Conversational Design Fundamentals,4.4,3.4,Beginner,Google Cloud,Machine Learning
1618,AI For Medical Treatment,4.7,17.0,Intermediate,DeepLearning.AI,Machine Learning
1619,Prediction and Control with Function Approximation,4.8,17.0,Intermediate,University of Alberta,Machine Learning
1620,Introducción a la inteligencia artificial,4.6,22.0,Intermediate,Universidad Nacional Autónoma de México,Machine Learning
1621,Autodesk Generative Design for Manufacturing,4.8,16.0,Advanced,Autodesk,Machine Learning
1622,Engineering Systems in Motion: Dynamics of Particles and Bodies in 2D Motion,4.9,40.0,Mixed,Georgia Institute of Technology,Machine Learning
1623,CertNexus Certified Artificial Intelligence Practitioner,4.7,6.1,Intermediate,CertNexus,Machine Learning
1624,Introduction to advanced tomography,4.6,3.0,Mixed,Technical University of Denmark (DTU),Machine Learning
1625,"Data Engineer, Big Data and ML on Google Cloud en Français",4.4,2.3,Intermediate,Google Cloud,Machine Learning
1626,Sports and Building Aerodynamics,4.8,12.0,Intermediate,Eindhoven University of Technology,Machine Learning
1627,Blended Language Learning: Design and Practice for Teachers,4.8,9.4,Intermediate,University of Colorado Boulder,Machine Learning
1628,Applied AI with DeepLearning,4.4,48.0,Advanced,IBM,Machine Learning
1629,Microsoft Azure Management Tools and Security Solutions,4.8,7.5,Beginner,Microsoft,Machine Learning
1630,Preparing for the AZ-900 Microsoft Azure Fundamentals Exam,4.8,8.7,Beginner,Microsoft,Machine Learning
1631,Probabilistic Graphical Models 2: Inference,4.6,22.0,Advanced,Stanford University,Machine Learning
1632,"Introduction to Data, Signal, and Image Analysis with MATLAB",4.8,18.0,Intermediate,Vanderbilt University,Machine Learning
1633,Explore Core Data Concepts in Microsoft Azure,4.8,4.9,Beginner,Microsoft,Machine Learning
1634,Life 101: Mental and Physical Self-Care,4.8,5.3,Beginner,"University of California, Irvine",Machine Learning
1635,Oceanography: a key to better understand our world,4.5,19.0,Mixed,Universitat de Barcelona,Machine Learning
1636,Manejo del enfermo semicrítico y crítico por COVID-19,4.8,8.3,Advanced,Universitat de Barcelona,Machine Learning
1637,IA para todos,4.9,23.0,Beginner,DeepLearning.AI,Machine Learning
1638,Browser-based Models with TensorFlow.js,4.7,32.0,Intermediate,DeepLearning.AI,Machine Learning
1639,Introduction to Predictive Modeling,4.9,2.6,Mixed,University of Minnesota,Machine Learning
1640,Facial Expression Recognition with Keras,4.5,21.0,Intermediate,Coursera Project Network,Machine Learning
1641,Machine Translation,4.5,7.2,Intermediate,Karlsruhe Institute of Technology,Machine Learning
1642,Business Implications of AI: Full course,4.1,2.3,Beginner,EIT Digital,Machine Learning
1643,Creativity and A.I.,4.6,,Intermediate,"Parsons School of Design, The New School",Machine Learning
1644,Chino básico: Lenguaje y cultura empresarial,4.5,28.0,Beginner,Arizona State University,Machine Learning
1645,Detección de objetos,4.5,30.0,Mixed,Universitat Autònoma de Barcelona,Machine Learning
1646,Microsoft Azure for Data Engineering,4.6,4.8,Intermediate,Microsoft,Machine Learning
1647,Build a Data Science Web App with Streamlit and Python,4.6,14.0,Intermediate,Coursera Project Network,Machine Learning
1648,Emotions: a Philosophical Introduction,4.3,43.0,Beginner,Universitat Autònoma de Barcelona,Machine Learning
1649,Human Factors in AI,4.9,,Beginner,Duke University,Machine Learning
1650,"Problem Solving, Python Programming, and Video Games",4.2,36.0,Beginner,University of Alberta,Machine Learning
1651,Deep Learning Applications for Computer Vision,4.8,,Intermediate,University of Colorado Boulder,Machine Learning
1652,Fitting Statistical Models to Data with Python,4.4,26.0,Intermediate,University of Michigan,Machine Learning
1653,Data Science Capstone,4.5,34.0,Mixed,Johns Hopkins University,Machine Learning
1654,A Complete Reinforcement Learning System (Capstone),4.7,15.0,Intermediate,University of Alberta,Machine Learning
1655,Agile Leader Training,4.7,4.5,Beginner,University of Colorado System,Machine Learning
1656,Simulation and modeling of natural processes,4.2,32.0,Mixed,University of Geneva,Machine Learning
1657,BigQuery Basics for Data Analysts,4.6,4.0,Beginner,Google Cloud,Machine Learning
1658,الذكاء الاصطناعي للجميع,4.8,14.0,Beginner,DeepLearning.AI,Machine Learning
1659,Being a researcher (in Information Science and Technology),4.9,5.8,Beginner,Politecnico di Milano,Machine Learning
1660,Journey of the Universe: A Story for Our Times,4.7,27.0,Beginner,Yale University,Machine Learning
1661,"Data Engineer, Big Data and ML on Google Cloud em Português",4.8,2.2,Intermediate,Google Cloud,Machine Learning
1662,Introduction to Particle Accelerators (NPAP MOOC),4.7,4.1,Intermediate,Lund University,Machine Learning
1663,Predictive Modeling and Analytics,3.6,29.0,Mixed,University of Colorado Boulder,Machine Learning
1664,Probabilistic Graphical Models 3: Learning,4.6,19.0,Advanced,Stanford University,Machine Learning
1665,Code Free Data Science,4.3,20.0,Beginner,University of California San Diego,Machine Learning
1666,AWS Computer Vision: Getting Started with GluonCV,4.6,39.0,Beginner,Amazon Web Services,Machine Learning
1667,Israel State and Society,4.7,10.0,Beginner,Hebrew University of Jerusalem,Machine Learning
1668,Specialized Models: Time Series and Survival Analysis,4.5,7.2,Intermediate,IBM,Machine Learning
1669,Deep Learning with PyTorch : Image Segmentation,4.8,,Intermediate,Coursera Project Network,Machine Learning
1670,Recommendation Systems with TensorFlow on GCP,4.5,15.0,Advanced,Google Cloud,Machine Learning
1671,Comunicación efectiva para el líder actual,4.7,3.1,Intermediate,Tecnológico de Monterrey,Machine Learning
1672,Digitalisation in Space Research,4.8,2.3,Intermediate,Technische Universität München (TUM),Machine Learning
1673,Azure Devops: Introduction to CI/CD with Visual Studio,,,Intermediate,Coursera Project Network,Machine Learning
1674,Data Storage in Microsoft Azure,4.6,2.2,Intermediate,Microsoft,Machine Learning
1675,Introduction to Recommender Systems: Non-Personalized and Content-Based,4.5,32.0,Intermediate,University of Minnesota,Machine Learning
1676,Camera and Imaging,4.8,2.4,Beginner,Columbia University,Machine Learning
1677,Principles of fMRI 2,4.7,13.0,Mixed,Johns Hopkins University,Machine Learning
1678,JSON and Natural Language Processing in PostgreSQL,4.7,2.6,Intermediate,University of Michigan,Machine Learning
1679,Terraform for absolute beginners,4.5,2.1,Beginner,Coursera Project Network,Machine Learning
1680,Introducción al Aprendizaje Universitario,4.3,12.0,Intermediate,Pontificia Universidad Católica de Chile,Machine Learning
1681,Introduction to TensorFlow,4.4,40.0,Intermediate,Google Cloud,Machine Learning
1682,Device-based Models with TensorFlow Lite,4.7,18.0,Intermediate,DeepLearning.AI,Machine Learning
1683,Building Deep Learning Models with TensorFlow,4.4,14.0,Intermediate,IBM,Machine Learning
1684,Logistic Regression in R for Public Health,4.8,9.0,Intermediate,Imperial College London,Machine Learning
1685,Reinforcement Learning for Trading Strategies,3.7,11.0,Intermediate,New York Institute of Finance,Machine Learning
1686,Hybrid Cloud Infrastructure Foundations with Anthos,4.7,8.2,Intermediate,Google Cloud,Machine Learning
1687,Customising your models with TensorFlow 2,4.8,10.0,Intermediate,Imperial College London,Machine Learning
1688,Visual Perception for Self-Driving Cars,4.7,32.0,Advanced,University of Toronto,Machine Learning
1689,Data Analytics Methods for Marketing,4.8,1.9,Beginner,Meta,Machine Learning
1690,"Python Project: pillow, tesseract, and opencv",4.0,53.0,Intermediate,University of Michigan,Machine Learning
1691,Aprendiendo a Aprender,4.9,20.0,Beginner,IE Business School,Machine Learning
1692,Roman Art and Archaeology,4.7,43.0,Mixed,University of Arizona,Machine Learning
1693,Text Mining and Analytics,4.5,64.0,Mixed,University of Illinois at Urbana-Champaign,Machine Learning
1694,Building Modern Java Applications on AWS,4.6,8.7,Intermediate,Amazon Web Services,Machine Learning
1695,Computational Social Science Methods,4.7,10.0,Beginner,"University of California, Davis",Machine Learning
1696,Microsoft Azure Services and Lifecycles,4.8,5.6,Beginner,Microsoft,Machine Learning
1697,Introduction to virtual machines in Microsoft Azure,4.9,,Beginner,Microsoft,Machine Learning
1698,Consolidando empresas: Estrutura jurídica e financeira,4.6,20.0,Beginner,Universidade de São Paulo,Machine Learning
1699,生物信息学: 导论与方法,4.7,17.0,Mixed,Peking University,Machine Learning
1700,Educación Básica en Contextos Rurales,4.8,7.1,Beginner,Universidad Austral,Machine Learning
1701,XG-Boost 101: Used Cars Price Prediction,4.7,,Intermediate,Coursera Project Network,Machine Learning
1702,Computer Vision Basics,4.2,70.0,Intermediate,University at Buffalo,Machine Learning
1703,Google Cloud Fundamentals for Azure Professionals: Core Infrastructure,4.6,27.0,Beginner,Google Cloud,Machine Learning
1704,AI Capstone Project with Deep Learning,4.5,10.0,Advanced,IBM,Machine Learning
1705,Business Analytics for Decision Making,4.6,75.0,Mixed,University of Colorado Boulder,Machine Learning
1706,Técnicas Microscópicas de Caracterización,4.7,14.0,Mixed,Universitat de Barcelona,Machine Learning
1707,The Science of the Solar System,4.8,61.0,Mixed,Caltech,Machine Learning
1708,Feature Engineering,4.5,27.0,Intermediate,Google Cloud,Machine Learning
1709,Data Pipelines with TensorFlow Data Services,4.4,16.0,Intermediate,DeepLearning.AI,Machine Learning
1710,Deep Learning and Reinforcement Learning,4.7,7.1,Intermediate,IBM,Machine Learning
1711,Regression Models,4.4,130.0,Mixed,Johns Hopkins University,Machine Learning
1712,Interactive Word Embeddings using Word2Vec and Plotly,4.6,,Intermediate,Coursera Project Network,Machine Learning
1713,"Cloud Virtualization, Containers and APIs",4.4,2.6,Beginner,Duke University,Machine Learning
1714,The Pytorch basics you need to start your ML projects,3.6,,Intermediate,Coursera Project Network,Machine Learning
1715,Analyzing Video with OpenCV and NumPy,4.5,2.6,Intermediate,Coursera Project Network,Machine Learning
1716,Introduction to Intel® Distribution of OpenVINO™ toolkit for Computer Vision Applications,4.6,25.0,Beginner,Intel,Machine Learning
1717,Building AI Applications with Watson APIs,4.3,12.0,Intermediate,IBM,Machine Learning
1718,Applied Text Mining in Python,4.2,120.0,Intermediate,University of Michigan,Machine Learning
1719,Battery State-of-Charge (SOC) Estimation,4.8,9.8,Intermediate,University of Colorado Boulder,Machine Learning
1720,Create Interactive Dashboards with Streamlit and Python,4.7,8.5,Intermediate,Coursera Project Network,Machine Learning
